timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1730829755392,3,INSERT,51,98.24,57.50,67.74,66.56,75.45,84.93,98.24
1730829755895,0,INSERT,1652,774.65,42.50,50.68,48.77,57.12,70.85,734.72
1730829755895,1,INSERT,1005,273.15,43.10,50.68,50.24,52.96,61.38,85.82
1730829755895,2,INSERT,502,426.75,49.02,55.26,53.89,57.79,73.22,93.18
1730829755895,3,INSERT,50,100.42,57.89,69.71,66.62,77.50,100.42,100.42
1730829756398,0,INSERT,1757,65.47,42.21,48.13,48.73,51.94,59.17,64.64
1730829756398,1,INSERT,1005,59.87,43.14,48.11,48.70,52.00,56.48,59.84
1730829756398,2,INSERT,503,98.30,49.57,54.92,54.37,58.56,67.78,76.29
1730829756398,3,INSERT,50,88.25,59.58,69.99,69.06,79.36,88.25,88.25
1730829756900,0,INSERT,1601,1046.53,42.37,54.36,50.75,61.66,78.08,778.24
1730829756900,1,INSERT,1004,764.41,43.10,50.90,49.60,57.15,69.50,148.61
1730829756900,2,INSERT,502,188.67,48.32,55.08,53.44,62.17,70.85,94.78
