timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1730754610797,0,INSERT,1870,902.65,44.93,53.73,50.05,61.22,86.27,364.03
1730754611298,0,INSERT,1967,148.61,44.29,51.48,49.98,56.93,72.70,96.64
1730754611798,0,INSERT,1892,208.13,44.93,53.06,50.98,60.80,76.61,178.81
1730754612299,0,INSERT,1942,802.82,44.86,53.90,52.67,59.94,71.49,99.65
1730754612800,0,INSERT,1904,760.32,45.06,54.77,53.38,61.02,77.06,120.64
1730754613301,0,INSERT,1936,892.41,44.90,54.94,53.53,62.40,79.74,102.78
1730754613802,0,INSERT,1920,210.81,44.99,55.45,54.34,63.36,78.66,113.98
1730754614303,0,INSERT,1930,806.40,44.48,53.47,52.48,59.07,76.99,101.38
1730754614804,0,INSERT,1927,1072.13,44.64,55.40,52.70,63.94,88.64,120.89
1730754615304,0,INSERT,1906,960.00,44.35,53.89,50.21,61.15,80.89,832.00
1730754615805,0,INSERT,1957,237.18,44.29,54.57,54.02,60.64,82.11,112.45
1730754616306,0,INSERT,1895,698.88,43.90,53.68,51.94,61.66,79.61,113.86
1730754616807,0,INSERT,1974,225.66,44.19,51.56,50.85,56.58,66.75,89.79
1730754617308,0,INSERT,1877,811.52,44.29,51.17,48.86,56.80,71.74,106.56
1730754617808,0,INSERT,1993,225.92,43.97,49.51,48.41,52.83,67.39,98.69
1730754618309,0,INSERT,1842,102.72,43.97,51.57,49.76,58.59,73.41,92.54
1730754618810,0,INSERT,2002,105.66,44.10,49.36,48.54,52.35,66.56,76.61
1730754619311,0,INSERT,1844,801.79,44.26,52.61,49.95,60.29,79.04,111.17
1730754619812,0,INSERT,2002,113.41,44.58,50.92,50.02,55.42,64.35,74.69
1730754620313,0,INSERT,1834,1119.23,44.32,54.65,51.45,61.66,82.56,271.36
1730754620814,0,INSERT,2002,108.99,44.70,50.77,49.76,55.07,68.86,100.67
1730754621315,0,INSERT,1828,933.38,45.70,57.81,53.31,65.79,93.12,865.28
1730754621815,0,INSERT,2001,131.71,44.22,49.82,49.02,53.28,66.05,104.25
1730754622316,0,INSERT,1847,198.53,44.42,51.38,49.60,58.21,74.30,92.61
1730754622817,0,INSERT,2002,77.63,44.13,48.91,48.54,51.84,57.73,65.34
1730754623318,0,INSERT,1815,202.62,44.51,53.89,52.29,61.41,76.99,93.57
1730754623819,0,INSERT,2002,183.55,44.26,51.71,50.53,57.44,67.65,114.75
1730754624320,0,INSERT,1848,689.66,44.38,53.12,50.91,60.61,77.76,96.00
1730754624821,0,INSERT,1996,173.95,44.13,50.65,49.41,55.74,65.86,95.42
1730754625321,0,INSERT,1859,1043.97,43.58,53.95,51.23,59.84,75.84,771.07
1730754625822,0,INSERT,1989,114.30,43.87,52.21,51.52,57.53,72.83,100.67
1730754626323,0,INSERT,1871,834.05,44.90,57.67,55.77,62.59,83.65,770.05
1730754626824,0,INSERT,1977,95.17,44.16,50.35,49.09,55.74,66.17,83.33
1730754627325,0,INSERT,1861,963.58,43.87,54.22,51.10,61.92,76.86,739.33
1730754627825,0,INSERT,1987,124.42,44.29,50.21,48.90,54.78,70.78,102.66
1730754628326,0,INSERT,1889,813.05,44.35,51.89,49.63,58.34,74.62,89.34
1730754628827,0,INSERT,1953,145.66,43.71,50.38,48.93,56.03,70.33,88.70
1730754629328,0,INSERT,1894,826.88,44.74,51.17,49.25,56.41,73.34,86.02
1730754629829,0,INSERT,1952,127.68,44.48,50.71,49.41,55.84,71.49,96.32
1730754630330,0,INSERT,1908,234.37,44.03,50.89,48.96,57.15,77.06,116.93
1730754630831,0,INSERT,1939,114.43,44.42,50.64,49.25,55.58,73.53,94.66
1730754631332,0,INSERT,1920,792.58,44.48,51.79,49.63,56.29,72.89,193.15
1730754631832,0,INSERT,1929,823.81,44.06,52.08,50.08,56.38,72.70,108.67
1730754632333,0,INSERT,1927,200.57,44.38,51.88,50.17,58.37,75.84,92.42
1730754632834,0,INSERT,1915,798.72,44.10,51.38,48.96,57.66,75.20,151.81
1730754633335,0,INSERT,1939,231.55,44.26,50.95,49.47,56.67,71.10,86.59
1730754633836,0,INSERT,1901,852.48,45.06,52.59,50.21,57.85,77.63,151.55
